FusionGID,FusionGene,Hgene,HGID,Tgene,TGID
hg3945tg5915,LDHB-RARB,LDHB,3945,RARB,5915
hg3949tg811,LDLR-CALR,LDLR,3949,CALR,811
hg3949tg1785,LDLR-DNM2,LDLR,3949,DNM2,1785
hg3949tg84941,LDLR-HSH2D,LDLR,3949,HSH2D,84941
hg3949tg6597,LDLR-SMARCA4,LDLR,3949,SMARCA4,6597
hg3949tg100125288,LDLR-ZGLP1,LDLR,3949,ZGLP1,100125288
hg388633tg9528,LDLRAD1-TMEM59,LDLRAD1,388633,TMEM59,9528
hg143458tg960,LDLRAD3-CD44,LDLRAD3,143458,CD44,960
hg143458tg91614,LDLRAD3-DEPDC7,LDLRAD3,143458,DEPDC7,91614
hg143458tg26610,LDLRAD3-ELP4,LDLRAD3,143458,ELP4,26610
hg143458tg81532,LDLRAD3-MOB2,LDLRAD3,143458,MOB2,81532
hg143458tg79899,LDLRAD3-PRR5L,LDLRAD3,143458,PRR5L,79899
hg143458tg54765,LDLRAD3-TRIM44,LDLRAD3,143458,TRIM44,54765
hg753tg9229,LDLRAD4-DLGAP1,LDLRAD4,753,DLGAP1,9229
hg753tg23112,LDLRAD4-TNRC6B,LDLRAD4,753,TNRC6B,23112
hg26119tg55219,LDLRAP1-TMEM57,LDLRAP1,26119,TMEM57,55219
hg51176tg9061,LEF1-PAPSS1,LEF1,51176,PAPSS1,9061
hg23592tg4069,LEMD3-LYZ,LEMD3,23592,LYZ,4069
hg23592tg56890,LEMD3-MDM1,LEMD3,23592,MDM1,56890
hg23592tg166824,LEMD3-RASSF6,LEMD3,23592,RASSF6,166824
hg23592tg57522,LEMD3-SRGAP1,LEMD3,23592,SRGAP1,57522
hg79165tg56954,LENG1-NIT2,LENG1,79165,NIT2,56954
hg114823tg2125,LENG8-EVPL,LENG8,114823,EVPL,2125
hg114823tg3904,LENG8-LAIR2,LENG8,114823,LAIR2,3904
hg114823tg5216,LENG8-PFN1,LENG8,114823,PFN1,5216
hg123169tg2200,LEO1-FBN1,LEO1,123169,FBN1,2200
hg64175tg79033,LEPRE1-ERI3,LEPRE1,64175,ERI3,79033
hg10609tg47,LEPREL4-ACLY,LEPREL4,10609,ACLY,47
hg10609tg3880,LEPREL4-KRT19,LEPREL4,10609,KRT19,3880
hg54741tg55705,LEPROT-IPO9,LEPROT,54741,IPO9,55705
hg54741tg4774,LEPROT-NFIA,LEPROT,54741,NFIA,4774
hg3954tg10296,LETM1-MAEA,LETM1,3954,MAEA,10296
hg3954tg10608,LETM1-MXD4,LETM1,3954,MXD4,10608
hg3954tg353497,LETM1-POLN,LETM1,3954,POLN,353497
hg3954tg7884,LETM1-SLBP,LETM1,3954,SLBP,7884
hg29124tg5794,LGALS13-PTPRH,LGALS13,29124,PTPRH,5794
hg3957tg23544,LGALS2-SEZ6L,LGALS2,3957,SEZ6L,23544
hg3958tg3958,LGALS3-LGALS3,LGALS3,3958,LGALS3,3958
hg3958tg83696,LGALS3-TRAPPC9,LGALS3,3958,TRAPPC9,83696
hg3960tg23196,LGALS4-FAM120A,LGALS4,3960,FAM120A,23196
hg3960tg8883,LGALS4-NAE1,LGALS4,3960,NAE1,8883
hg3964tg128178,LGALS8-EDARADD,LGALS8,3964,EDARADD,128178
hg3965tg3965,LGALS9-LGALS9,LGALS9,3965,LGALS9,3965
hg5641tg54487,LGMN-DGCR8,LGMN,5641,DGCR8,54487
hg55366tg387755,LGR4-INSC,LGR4,55366,INSC,387755
hg55366tg7881,LGR4-KCNAB1,LGR4,55366,KCNAB1,7881
hg8549tg8499,LGR5-PPFIA2,LGR5,8549,PPFIA2,8499
hg8549tg5801,LGR5-PTPRR,LGR5,8549,PTPRR,5801
hg59352tg9283,LGR6-GPR37L1,LGR6,59352,GPR37L1,9283
hg59352tg6051,LGR6-RNPEP,LGR6,59352,RNPEP,6051
hg3973tg11036,LHCGR-GTF2A1L,LHCGR,3973,GTF2A1L,11036
hg10186tg55876,LHFP-GSDMB,LHFP,10186,GSDMB,55876
hg10184tg5796,LHFPL2-PTPRK,LHFPL2,10184,PTPRK,5796
hg64077tg92565,LHPP-FANK1,LHPP,64077,FANK1,92565
hg26468tg4702,LHX6-NDUFA8,LHX6,26468,NDUFA8,4702
hg3977tg54828,LIFR-BCAS3,LIFR,3977,BCAS3,54828
hg3977tg735,LIFR-C9,LIFR,3977,C9,735
hg51474tg196528,LIMA1-ARID2,LIMA1,51474,ARID2,196528
hg51474tg51347,LIMA1-TAOK3,LIMA1,51474,TAOK3,51347
hg51474tg83696,LIMA1-TRAPPC9,LIMA1,51474,TRAPPC9,83696
hg22998tg10059,LIMCH1-DNM1L,LIMCH1,22998,DNM1L,10059
hg22998tg79730,LIMCH1-NSUN7,LIMCH1,22998,NSUN7,79730
hg22998tg5689,LIMCH1-PSMB1,LIMCH1,22998,PSMB1,5689
hg22998tg7345,LIMCH1-UCHL1,LIMCH1,22998,UCHL1,7345
hg8994tg23395,LIMD1-LARS2,LIMD1,8994,LARS2,23395
hg3984tg7979,LIMK1-SHFM1,LIMK1,3984,SHFM1,7979
hg3984tg6625,LIMK1-SNRNP70,LIMK1,3984,SNRNP70,6625
hg3985tg23762,LIMK2-OSBP2,LIMK2,3985,OSBP2,23762
hg3987tg165055,LIMS1-CCDC138,LIMS1,3987,CCDC138,165055
hg3987tg9391,LIMS1-CIAO1,LIMS1,3987,CIAO1,9391
hg3987tg22876,LIMS1-INPP5F,LIMS1,3987,INPP5F,22876
hg79727tg1043,LIN28A-CD52,LIN28A,79727,CD52,1043
hg389421tg85015,LIN28B-USP45,LIN28B,389421,USP45,85015
hg91750tg80127,LIN52-CCDC176,LIN52,91750,CCDC176,80127
hg132660tg22872,LIN54-SEC31A,LIN54,132660,SEC31A,22872
hg8825tg23426,LIN7A-GRIP1,LIN7A,8825,GRIP1,23426
hg8825tg29953,LIN7A-TRHDE,LIN7A,8825,TRHDE,29953
hg286826tg10765,LIN9-KDM5B,LIN9,286826,KDM5B,10765
hg3988tg54972,LIPA-TMEM132A,LIPA,3988,TMEM132A,54972
hg8513tg8513,LIPF-LIPF,LIPF,8513,LIPF,8513
hg8513tg643834,LIPF-PGA3,LIPF,8513,PGA3,643834
hg8513tg643847,LIPF-PGA4,LIPF,8513,PGA4,643847
hg8513tg5222,LIPF-PGA5,LIPF,8513,PGA5,5222
hg8513tg7422,LIPF-VEGFA,LIPF,8513,VEGFA,7422
hg200879tg1962,LIPH-EHHADH,LIPH,200879,EHHADH,1962
hg643418tg9562,LIPN-MINPP1,LIPN,643418,MINPP1,9562
hg128077tg547,LIX1L-KIF1A,LIX1L,128077,KIF1A,547
hg3996tg83660,LLGL1-TLN2,LLGL1,3996,TLN2,83660
hg3993tg163,LLGL2-AP2B1,LLGL2,3993,AP2B1,163
hg3993tg56934,LLGL2-CA10,LLGL2,3993,CA10,56934
hg3993tg30850,LLGL2-CDR2L,LLGL2,3993,CDR2L,30850
hg3993tg11325,LLGL2-DDX42,LLGL2,3993,DDX42,11325
hg3993tg389015,LLGL2-SLC9A4,LLGL2,3993,SLC9A4,389015
hg3993tg54868,LLGL2-TMEM104,LLGL2,3993,TMEM104,54868
hg10960tg1794,LMAN2-DOCK2,LMAN2,10960,DOCK2,1794
hg10960tg6695,LMAN2-SPOCK1,LMAN2,10960,SPOCK1,6695
hg81562tg51252,LMAN2L-FAM178B,LMAN2L,81562,FAM178B,51252
hg64327tg5119,LMBR1-CHMP1A,LMBR1,64327,CHMP1A,5119
hg64327tg28987,LMBR1-NOB1,LMBR1,64327,NOB1,28987
hg64327tg5644,LMBR1-PRSS1,LMBR1,64327,PRSS1,5644
hg64327tg5799,LMBR1-PTPRN2,LMBR1,64327,PTPRN2,5799
hg64327tg155435,LMBR1-RBM33,LMBR1,64327,RBM33,155435
hg64327tg6009,LMBR1-RHEB,LMBR1,64327,RHEB,6009
hg64327tg285386,LMBR1-TPRG1,LMBR1,64327,TPRG1,285386
hg55716tg9424,LMBR1L-KCNK6,LMBR1L,55716,KCNK6,9424
hg55716tg7846,LMBR1L-TUBA1A,LMBR1L,55716,TUBA1A,7846
hg55716tg10376,LMBR1L-TUBA1B,LMBR1L,55716,TUBA1B,10376
hg55716tg7421,LMBR1L-VDR,LMBR1L,55716,VDR,7421
hg55788tg1297,LMBRD1-COL9A1,LMBRD1,55788,COL9A1,1297
hg92255tg5119,LMBRD2-CHMP1A,LMBRD2,92255,CHMP1A,5119
hg92255tg1501,LMBRD2-CTNND2,LMBRD2,92255,CTNND2,1501
hg89782tg84859,LMLN-LRCH3,LMLN,89782,LRCH3,84859
hg4000tg80308,LMNA-FLAD1,LMNA,4000,FLAD1,80308
hg4000tg4914,LMNA-NTRK1,LMNA,4000,NTRK1,4914
hg4000tg5764,LMNA-PTN,LMNA,4000,PTN,5764
hg4000tg5894,LMNA-RAF1,LMNA,4000,RAF1,5894
hg4000tg23208,LMNA-SYT11,LMNA,4000,SYT11,23208
hg8543tg55161,LMO4-TMEM33,LMO4,8543,TMEM33,55161
hg4008tg7045,LMO7-TGFBI,LMO7,4008,TGFBI,7045
hg4008tg7174,LMO7-TPP2,LMO7,4008,TPP2,7174
hg4008tg7347,LMO7-UCHL3,LMO7,4008,UCHL3,7347
hg22853tg25798,LMTK2-BRI3,LMTK2,22853,BRI3,25798
hg22853tg390874,LMTK2-ONECUT3,LMTK2,22853,ONECUT3,390874
hg22853tg27445,LMTK2-PCLO,LMTK2,22853,PCLO,27445
hg114783tg1628,LMTK3-DBP,LMTK3,114783,DBP,1628
hg4012tg65056,LNPEP-GPBP1,LNPEP,4012,GPBP1,65056
hg4012tg23262,LNPEP-PPIP5K2,LNPEP,4012,PPIP5K2,23262
hg84708tg2560,LNX1-GABRB1,LNX1,84708,GABRB1,2560
hg84708tg55764,LNX1-IFT122,LNX1,84708,IFT122,55764
hg84708tg54940,LNX1-OCIAD1,LNX1,84708,OCIAD1,54940
hg84708tg152579,LNX1-SCFD2,LNX1,84708,SCFD2,152579
hg84708tg64854,LNX1-USP46,LNX1,84708,USP46,64854
hg118426tg908,LOH12CR1-CCT6A,LOH12CR1,118426,CCT6A,908
hg118426tg51564,LOH12CR1-HDAC7,LOH12CR1,118426,HDAC7,51564
hg118426tg5801,LOH12CR1-PTPRR,LOH12CR1,118426,PTPRR,5801
hg9361tg22900,LONP1-CARD8,LONP1,9361,CARD8,22900
hg9361tg56931,LONP1-DUS3L,LONP1,9361,DUS3L,56931
hg9361tg2528,LONP1-FUT6,LONP1,9361,FUT6,2528
hg9361tg3643,LONP1-INSR,LONP1,9361,INSR,3643
hg9361tg5609,LONP1-MAP2K7,LONP1,9361,MAP2K7,5609
hg9361tg5888,LONP1-RAD51,LONP1,9361,RAD51,5888
hg9361tg8498,LONP1-RANBP3,LONP1,9361,RANBP3,8498
hg9361tg9667,LONP1-SAFB2,LONP1,9361,SAFB2,9667
hg9361tg163131,LONP1-ZNF780B,LONP1,9361,ZNF780B,163131
hg91694tg6206,LONRF1-RPS12,LONRF1,91694,RPS12,6206
hg91694tg28526,LONRF1-TRDC,LONRF1,91694,TRDC,28526
hg84695tg130951,LOXL3-M1AP,LOXL3,84695,M1AP,130951
hg4018tg4018,LPA-LPA,LPA,4018,LPA,4018
hg1902tg7111,LPAR1-TMOD1,LPAR1,1902,TMOD1,7111
hg23566tg148418,LPAR3-SAMD13,LPAR3,23566,SAMD13,148418
hg23566tg256435,LPAR3-ST6GALNAC3,LPAR3,23566,ST6GALNAC3,256435
hg79888tg1611,LPCAT1-DAP,LPCAT1,79888,DAP,1611
hg79888tg9969,LPCAT1-MED13,LPCAT1,79888,MED13,9969
hg79888tg7015,LPCAT1-TERT,LPCAT1,79888,TERT,7015
hg54947tg10294,LPCAT2-DNAJA2,LPCAT2,54947,DNAJA2,10294
hg23284tg401138,LPHN3-AMTN,LPHN3,23284,AMTN,401138
hg23284tg440097,LPHN3-DBX2,LPHN3,23284,DBX2,440097
hg23175tg9687,LPIN1-GREB1,LPIN1,23175,GREB1,9687
hg23175tg54938,LPIN1-SARS,LPIN1,23175,SARS,54938
hg23175tg51256,LPIN1-TBC1D7,LPIN1,23175,TBC1D7,51256
hg23175tg10440,LPIN1-TIMM17A,LPIN1,23175,TIMM17A,10440
hg4023tg427,LPL-ASAH1,LPL,4023,ASAH1,427
hg4026tg81037,LPP-CLPTM1L,LPP,4026,CLPTM1L,81037
hg4026tg55486,LPP-PARL,LPP,4026,PARL,55486
hg4026tg5437,LPP-POLR2H,LPP,4026,POLR2H,5437
hg4026tg165918,LPP-RNF168,LPP,4026,RNF168,165918
hg987tg100506742,LRBA-CASP12,LRBA,987,CASP12,100506742
hg987tg54927,LRBA-CHCHD3,LRBA,987,CHCHD3,54927
hg987tg1740,LRBA-DLG2,LRBA,987,DLG2,1740
hg987tg1814,LRBA-DRD3,LRBA,987,DRD3,1814
hg987tg1998,LRBA-ELF2,LRBA,987,ELF2,1998
hg987tg51575,LRBA-ESF1,LRBA,987,ESF1,51575
hg987tg55294,LRBA-FBXW7,LRBA,987,FBXW7,55294
hg987tg2899,LRBA-GRIK3,LRBA,987,GRIK3,2899
hg987tg2961,LRBA-GTF2E2,LRBA,987,GTF2E2,2961
hg987tg5188,LRBA-PET112,LRBA,987,PET112,5188
hg987tg51105,LRBA-PHF20L1,LRBA,987,PHF20L1,51105
hg987tg59350,LRBA-RXFP1,LRBA,987,RXFP1,59350
hg987tg152503,LRBA-SH3D19,LRBA,987,SH3D19,152503
hg987tg83860,LRBA-TAF3,LRBA,987,TAF3,83860
hg987tg23158,LRBA-TBC1D9,LRBA,987,TBC1D9,23158
hg987tg619279,LRBA-ZNF704,LRBA,987,ZNF704,619279
hg23143tg79572,LRCH1-ATP13A3,LRCH1,23143,ATP13A3,79572
hg23143tg221143,LRCH1-N6AMT2,LRCH1,23143,N6AMT2,221143
hg23143tg55270,LRCH1-NUDT15,LRCH1,23143,NUDT15,55270
hg23143tg51131,LRCH1-PHF11,LRCH1,23143,PHF11,51131
hg23143tg23111,LRCH1-SPG20,LRCH1,23143,SPG20,23111
hg23143tg93594,LRCH1-TBC1D31,LRCH1,23143,TBC1D31,93594
hg84859tg56776,LRCH3-FMN2,LRCH3,84859,FMN2,56776
hg84859tg84248,LRCH3-FYTTD1,LRCH3,84859,FYTTD1,84248
hg84859tg201232,LRCH3-SLC16A13,LRCH3,84859,SLC16A13,201232
hg4034tg134526,LRCH4-ACOT12,LRCH4,4034,ACOT12,134526
hg57622tg10683,LRFN1-DLL3,LRFN1,57622,DLL3,10683
hg26018tg115286,LRIG1-SLC25A26,LRIG1,26018,SLC25A26,115286
hg26018tg8801,LRIG1-SUCLG2,LRIG1,26018,SUCLG2,8801
hg121227tg196403,LRIG3-DTX3,LRIG3,121227,DTX3,196403
hg121227tg91419,LRIG3-XRCC6BP1,LRIG3,121227,XRCC6BP1,91419
hg4035tg466,LRP1-ATF1,LRP1,4035,ATF1,466
hg4035tg55832,LRP1-CAND1,LRP1,4035,CAND1,55832
hg4035tg338811,LRP1-FAM19A2,LRP1,4035,FAM19A2,338811
hg4035tg84174,LRP1-MARS,LRP1,4035,MARS,84174
hg4035tg10956,LRP1-OS9,LRP1,4035,OS9,10956
hg4035tg283375,LRP1-SLC39A5,LRP1,4035,SLC39A5,283375
hg4035tg57510,LRP1-XPO5,LRP1,4035,XPO5,57510
hg29967tg84700,LRP12-MYO18B,LRP12,29967,MYO18B,84700
hg29967tg5522,LRP12-PPP2R2C,LRP12,29967,PPP2R2C,5522
hg29967tg81034,LRP12-SLC25A32,LRP12,29967,SLC25A32,81034
hg29967tg83696,LRP12-TRAPPC9,LRP12,29967,TRAPPC9,83696
hg4037tg26153,LRP3-KIF26A,LRP3,4037,KIF26A,26153
hg4037tg7409,LRP3-VAV1,LRP3,4037,VAV1,7409
hg4038tg10658,LRP4-CELF1,LRP4,4038,CELF1,10658
hg4038tg56981,LRP4-PRDM11,LRP4,4038,PRDM11,56981
hg4038tg5684,LRP4-PSMA3,LRP4,4038,PSMA3,5684
hg4038tg8878,LRP4-SQSTM1,LRP4,4038,SQSTM1,8878
hg4041tg89849,LRP5-ATG16L2,LRP5,4041,ATG16L2,89849
hg4041tg79703,LRP5-C11orf80,LRP5,4041,C11orf80,79703
hg4041tg845,LRP5-CASQ2,LRP5,4041,CASQ2,845
hg4041tg595,LRP5-CCND1,LRP5,4041,CCND1,595
hg4041tg84181,LRP5-CHD6,LRP5,4041,CHD6,84181
hg4041tg1119,LRP5-CHKA,LRP5,4041,CHKA,1119
hg4041tg51700,LRP5-CYB5R2,LRP5,4041,CYB5R2,51700
hg4041tg10589,LRP5-DRAP1,LRP5,4041,DRAP1,10589
hg4041tg3150,LRP5-HMGN1,LRP5,4041,HMGN1,3150
hg4041tg4041,LRP5-LRP5,LRP5,4041,LRP5,4041
hg4041tg50507,LRP5-NOX4,LRP5,4041,NOX4,50507
hg4041tg7405,LRP5-UVRAG,LRP5,4041,UVRAG,7405
hg4041tg22847,LRP5-ZNF507,LRP5,4041,ZNF507,22847
hg4040tg50865,LRP6-HEBP1,LRP6,4040,HEBP1,50865
hg4040tg54682,LRP6-MANSC1,LRP6,4040,MANSC1,54682
hg7804tg7849,LRP8-PAX8,LRP8,7804,PAX8,7849
hg7804tg5889,LRP8-RAD51C,LRP8,7804,RAD51C,5889
hg7804tg6512,LRP8-SLC1A7,LRP8,7804,SLC1A7,6512
hg7804tg23358,LRP8-USP24,LRP8,7804,USP24,23358
hg10128tg1982,LRPPRC-EIF4G2,LRPPRC,10128,EIF4G2,1982
hg10128tg8148,LRPPRC-TAF15,LRPPRC,10128,TAF15,8148
hg122769tg27133,LRR1-KCNH5,LRR1,122769,KCNH5,27133
hg122769tg4522,LRR1-MTHFD1,LRR1,122769,MTHFD1,4522
hg55227tg10129,LRRC1-FRY,LRRC1,55227,FRY,10129
hg55227tg3326,LRRC1-HSP90AB1,LRRC1,55227,HSP90AB1,3326
hg55227tg6455,LRRC1-SH3GL1,LRRC1,55227,SH3GL1,6455
hg55227tg8464,LRRC1-SUPT3H,LRRC1,55227,SUPT3H,8464
hg55604tg1521,LRRC16A-CTSW,LRRC16A,55604,CTSW,1521
hg55604tg51473,LRRC16A-DCDC2,LRRC16A,55604,DCDC2,51473
hg55604tg57380,LRRC16A-MRS2,LRRC16A,55604,MRS2,57380
hg55222tg4838,LRRC20-NODAL,LRRC20,55222,NODAL,4838
hg10233tg10162,LRRC23-LPCAT3,LRRC23,10233,LPCAT3,10162
hg80313tg54841,LRRC27-BIVM,LRRC27,80313,BIVM,54841
hg123355tg4205,LRRC28-MEF2A,LRRC28,123355,MEF2A,4205
hg114659tg23512,LRRC37B-SUZ12,LRRC37B,114659,SUZ12,23512
hg10489tg348378,LRRC41-FAM159A,LRRC41,10489,FAM159A,348378
hg115399tg10522,LRRC56-DEAF1,LRRC56,115399,DEAF1,10522
hg116064tg4045,LRRC58-LSAMP,LRRC58,116064,LSAMP,4045
hg116064tg389690,LRRC58-MROH5,LRRC58,116064,MROH5,389690
hg23639tg2131,LRRC6-EXT1,LRRC6,23639,EXT1,2131
hg57554tg28947,LRRC7-IGKJ4,LRRC7,57554,IGKJ4,28947
hg85444tg1595,LRRCC1-CYP51A1,LRRCC1,85444,CYP51A1,1595
hg85444tg55776,LRRCC1-SAYSD1,LRRCC1,85444,SAYSD1,55776
hg85444tg51101,LRRCC1-ZC2HC1A,LRRCC1,85444,ZC2HC1A,51101
hg9208tg51665,LRRFIP1-ASB1,LRRFIP1,9208,ASB1,51665
hg9208tg80174,LRRFIP1-DBF4B,LRRFIP1,9208,DBF4B,80174
hg9208tg79083,LRRFIP1-MLPH,LRRFIP1,9208,MLPH,79083
hg9208tg22921,LRRFIP1-MSRB2,LRRFIP1,9208,MSRB2,22921
hg9208tg124997,LRRFIP1-WDR81,LRRFIP1,9208,WDR81,124997
hg9209tg2042,LRRFIP2-EPHA3,LRRFIP2,9209,EPHA3,2042
hg9209tg79712,LRRFIP2-GTDC1,LRRFIP2,9209,GTDC1,79712
hg9209tg100462977,LRRFIP2-HN1,LRRFIP2,9209,HN1,100462977
hg9209tg5906,LRRFIP2-RAP1A,LRRFIP2,9209,RAP1A,5906
hg9209tg5908,LRRFIP2-RAP1B,LRRFIP2,9209,RAP1B,5908
hg84125tg84125,LRRIQ1-LRRIQ1,LRRIQ1,84125,LRRIQ1,84125
hg79705tg170691,LRRK1-ADAMTS17,LRRK1,79705,ADAMTS17,170691
hg79705tg57634,LRRK1-EP400,LRRK1,79705,EP400,57634
hg120892tg283464,LRRK2-GXYLT1,LRRK2,120892,GXYLT1,283464
hg120892tg23041,LRRK2-MON2,LRRK2,120892,MON2,23041
hg164312tg84515,LRRN4-MCM8,LRRN4,164312,MCM8,84515
hg90678tg84253,LRSAM1-GARNL3,LRSAM1,90678,GARNL3,84253
hg222229tg203260,LRWD1-CCDC107,LRWD1,222229,CCDC107,203260
hg222229tg1523,LRWD1-CUX1,LRWD1,222229,CUX1,1523
hg4045tg285382,LSAMP-C3orf70,LSAMP,4045,C3orf70,285382
hg4045tg1287,LSAMP-COL4A5,LSAMP,4045,COL4A5,1287
hg4045tg152404,LSAMP-IGSF11,LSAMP,4045,IGSF11,152404
hg4045tg4045,LSAMP-LSAMP,LSAMP,4045,LSAMP,4045
hg55341tg51622,LSG1-CCZ1,LSG1,55341,CCZ1,51622
hg27257tg9070,LSM1-ASH2L,LSM1,27257,ASH2L,9070
hg27257tg286053,LSM1-NSMCE2,LSM1,27257,NSMCE2,286053
hg124801tg56970,LSM12-ATXN7L3,LSM12,124801,ATXN7L3,56970
hg124801tg3674,LSM12-ITGA2B,LSM12,124801,ITGA2B,3674
hg124801tg7072,LSM12-TIA1,LSM12,124801,TIA1,7072
hg26065tg81,LSM14A-ACTN4,LSM14A,26065,ACTN4,81
hg26065tg2821,LSM14A-GPI,LSM14A,26065,GPI,2821
hg26065tg9710,LSM14A-KIAA0355,LSM14A,26065,KIAA0355,9710
hg26065tg85442,LSM14A-KNDC1,LSM14A,26065,KNDC1,85442
hg26065tg160335,LSM14A-TMTC2,LSM14A,26065,TMTC2,160335
hg26065tg8725,LSM14A-URI1,LSM14A,26065,URI1,8725
hg25804tg156,LSM4-ADRBK1,LSM4,25804,ADRBK1,156
hg25804tg10589,LSM4-DRAP1,LSM4,25804,DRAP1,10589
hg25804tg728361,LSM4-OVOL3,LSM4,25804,OVOL3,728361
hg51690tg9319,LSM7-TRIP13,LSM7,51690,TRIP13,9319
hg4046tg567,LSP1-B2M,LSP1,4046,B2M,567
hg51599tg71,LSR-ACTG1,LSR,51599,ACTG1,71
hg51599tg825,LSR-CAPN3,LSR,51599,CAPN3,825
hg51599tg5119,LSR-CHMP1A,LSR,51599,CHMP1A,5119
hg51599tg57655,LSR-GRAMD1A,LSR,51599,GRAMD1A,57655
hg51599tg3069,LSR-HDLBP,LSR,51599,HDLBP,3069
hg51599tg28477,LSR-IGHJ4,LSR,51599,IGHJ4,28477
hg51599tg5423,LSR-POLB,LSR,51599,POLB,5423
hg4048tg121551,LTA4H-BTBD11,LTA4H,4048,BTBD11,121551
hg4048tg5128,LTA4H-CDK17,LTA4H,4048,CDK17,5128
hg4048tg29957,LTA4H-SLC25A24,LTA4H,4048,SLC25A24,29957
hg1241tg3500,LTB4R-IGHG1,LTB4R,1241,IGHG1,3500
hg4052tg57448,LTBP1-BIRC6,LTBP1,4052,BIRC6,57448
hg4052tg9577,LTBP1-BRE,LTBP1,4052,BRE,9577
hg4052tg23075,LTBP1-SWAP70,LTBP1,4052,SWAP70,23075
hg4052tg221044,LTBP1-UCMA,LTBP1,4052,UCMA,221044
hg4054tg204219,LTBP3-CERS3,LTBP3,4054,CERS3,204219
hg4054tg4052,LTBP3-LTBP1,LTBP3,4054,LTBP1,4052
hg8425tg4430,LTBP4-MYO1B,LTBP4,8425,MYO1B,4430
hg4055tg55846,LTBR-ITFG2,LTBR,4055,ITFG2,55846
hg4057tg11231,LTF-SEC63,LTF,4057,SEC63,11231
hg4058tg3691,LTK-ITGB4,LTK,4058,ITGB4,3691
hg26046tg10069,LTN1-RWDD2B,LTN1,26046,RWDD2B,10069
hg84946tg9474,LTV1-ATG5,LTV1,84946,ATG5,9474
hg55692tg8312,LUC7L-AXIN1,LUC7L,55692,AXIN1,8312
hg55692tg10699,LUC7L-CORIN,LUC7L,55692,CORIN,10699
hg55692tg1368,LUC7L-CPM,LUC7L,55692,CPM,1368
hg55692tg55816,LUC7L-DOK5,LUC7L,55692,DOK5,55816
hg55692tg54442,LUC7L-KCTD5,LUC7L,55692,KCTD5,54442
hg55692tg6812,LUC7L-STXBP1,LUC7L,55692,STXBP1,6812
hg51631tg283284,LUC7L2-IGSF22,LUC7L2,51631,IGSF22,283284
hg51747tg80221,LUC7L3-ACSF2,LUC7L3,51747,ACSF2,80221
hg51747tg124773,LUC7L3-C17orf64,LUC7L3,51747,C17orf64,124773
hg51747tg11190,LUC7L3-CEP250,LUC7L3,51747,CEP250,11190
hg51747tg22806,LUC7L3-IKZF3,LUC7L3,51747,IKZF3,22806
hg51747tg51747,LUC7L3-LUC7L3,LUC7L3,51747,LUC7L3,51747
hg51747tg84073,LUC7L3-MYCBPAP,LUC7L3,51747,MYCBPAP,84073
hg51747tg64847,LUC7L3-SPATA20,LUC7L3,51747,SPATA20,64847
hg7798tg23327,LUZP1-NEDD4L,LUZP1,7798,NEDD4L,23327
hg4061tg8581,LY6E-LY6D,LY6E,4061,LY6D,8581
hg4065tg130940,LY75-CCDC148,LY75,4065,CCDC148,130940
hg100526664tg130940,LY75-CD302-CCDC148,LY75-CD302,100526664,CCDC148,130940
hg55646tg1487,LYAR-CTBP1,LYAR,55646,CTBP1,1487
hg116372tg344148,LYPD1-NCKAP5,LYPD1,116372,NCKAP5,344148
hg130574tg26122,LYPD6-EPC2,LYPD6,130574,EPC2,26122
hg127018tg55105,LYPLAL1-GPATCH2,LYPLAL1,127018,GPATCH2,55105
hg127018tg51133,LYPLAL1-KCTD3,LYPLAL1,127018,KCTD3,51133
hg57226tg4594,LYRM2-MUT,LYRM2,57226,MUT,4594
hg57128tg346007,LYRM4-EYS,LYRM4,57128,EYS,346007
hg57128tg10667,LYRM4-FARS2,LYRM4,57128,FARS2,10667
hg201229tg10609,LYRM9-LEPREL4,LYRM9,201229,LEPREL4,10609
hg388695tg148808,LYSMD1-MFSD4,LYSMD1,388695,MFSD4,148808
hg256586tg29106,LYSMD2-SCG3,LYSMD2,256586,SCG3,29106
hg256586tg283652,LYSMD2-SLC24A5,LYSMD2,256586,SLC24A5,283652
hg1130tg51742,LYST-ARID4B,LYST,1130,ARID4B,51742
hg1130tg2786,LYST-GNG4,LYST,1130,GNG4,2786
hg1130tg4811,LYST-NID1,LYST,1130,NID1,4811
hg4069tg5225,LYZ-PGC,LYZ,4069,PGC,5225
hg84445tg84445,LZTS2-LZTS2,LZTS2,84445,LZTS2,84445
hg84445tg5796,LZTS2-PTPRK,LZTS2,84445,PTPRK,5796
hg4074tg50809,M6PR-HP1BP3,M6PR,4074,HP1BP3,50809
hg23499tg353500,MACF1-BMP8A,MACF1,23499,BMP8A,353500
hg23499tg656,MACF1-BMP8B,MACF1,23499,BMP8B,656
hg23499tg63967,MACF1-CLSPN,MACF1,23499,CLSPN,63967
hg23499tg4045,MACF1-LSAMP,MACF1,23499,LSAMP,4045
hg23499tg6133,MACF1-RPL9,MACF1,23499,RPL9,6133
hg23499tg388336,MACF1-SHISA6,MACF1,23499,SHISA6,388336
hg23499tg10237,MACF1-SLC35B1,MACF1,23499,SLC35B1,10237
hg28992tg572,MACROD1-BAD,MACROD1,28992,BAD,572
hg28992tg9379,MACROD1-NRXN2,MACROD1,28992,NRXN2,9379
